9.392			0.0760974
9.408			0.0760317
9.424			0.0759662
9.44			0.0759009
9.456			0.0758359
9.472			0.0757712
9.488			0.0757067
9.504			0.0756424
9.52			0.0755784
9.536			0.0755146
9.552			0.0754511
9.568			0.0753879
9.584			0.0753249
9.6			0.0752622
9.616			0.0751998
9.632			0.0751376
9.648			0.0750757
9.664			0.0750141
9.68			0.0749527
9.696			0.0748916
9.712			0.0748308
9.728			0.0747703
9.744			0.07471
9.76			0.0746501
9.776			0.0745904
9.792			0.074531
9.808			0.0744719
9.824			0.0744131
9.84			0.0743546
9.856			0.0742963
9.872			0.0742384
9.888			0.0741808
9.904			0.0741235
9.92			0.0740665
9.936			0.0740097
9.952			0.0739533
9.968			0.0738973
9.984			0.0738415
10			0.073786
10.016			0.0737309
10.032			0.073676
10.048			0.0736215
10.064			0.0735673
10.08			0.0735135
10.096			0.0734599
10.112			0.0734067
10.128			0.0733538
10.144			0.0733013
10.16			0.0732491
10.176			0.0731972
10.192			0.0731456
10.208			0.0730944
10.224			0.0730436
10.24			0.0729931
10.256			0.0729429
10.272			0.0728931
10.288			0.0728436
10.304			0.0727945
10.32			0.0727457
10.336			0.0726973
10.352			0.0726493
10.368			0.0726016
10.384			0.0725543
10.4			0.0725073
10.416			0.0724607
10.432			0.0724145
10.448			0.0723687
10.464			0.0723232
10.48			0.0722781
10.496			0.0722333
10.512			0.072189
10.528			0.072145
10.544			0.0721014
10.56			0.0720582
10.576			0.0720154
10.592			0.071973
10.608			0.071931
10.624			0.0718893
10.64			0.0718481
10.656			0.0718072
10.672			0.0717668
10.688			0.0717267
10.704			0.0716871
10.72			0.0716478
10.736			0.071609
10.752			0.0715706
10.768			0.0715326
10.784			0.071495
10.8			0.0714578
10.816			0.071421
10.832			0.0713847
10.848			0.0713487
10.864			0.0713132
10.88			0.0712781
10.896			0.0712435
10.912			0.0712093
10.928			0.0711755
10.944			0.0711421
10.96			0.0711092
10.976			0.0710767
10.992			0.0710447
11.008			0.0710131
11.024			0.0709819
11.04			0.0709512
11.056			0.0709209
11.072			0.0708911
11.088			0.0708617
11.104			0.0708328
11.12			0.0708044
11.136			0.0707764
11.152			0.0707488
11.168			0.0707217
11.184			0.0706951
11.2			0.070669
11.216			0.0706433
11.232			0.0706181
11.248			0.0705933
11.264			0.0705691
11.28			0.0705453
11.296			0.070522
11.312			0.0704991
11.328			0.0704768
11.344			0.0704549
11.36			0.0704335
11.376			0.0704126
11.392			0.0703922
11.408			0.0703723
11.424			0.0703529
11.44			0.070334
11.456			0.0703156
11.472			0.0702976
11.488			0.0702802
11.504			0.0702633
11.52			0.0702469
11.536			0.070231
11.552			0.0702156
11.568			0.0702007
11.584			0.0701864
11.6			0.0701725
11.616			0.0701592
11.632			0.0701464
11.648			0.0701341
11.664			0.0701223
11.68			0.0701111
11.696			0.0701004
11.712			0.0700902
11.728			0.0700805
11.744			0.0700714
11.76			0.0700629
11.776			0.0700548
11.792			0.0700473
11.808			0.0700404
11.824			0.070034
11.84			0.0700281
11.856			0.0700228
11.872			0.070018
11.888			0.0700138
11.904			0.0700102
11.92			0.0700071
11.936			0.0700045
11.952			0.0700026
11.968			0.0700011
11.984			0.0700003
12			0.07
12.016			0.0700111
12.032			0.0700441
12.048			0.0700988
12.064			0.070175
12.08			0.0702724
12.096			0.0703908
12.112			0.07053
12.128			0.0706898
12.144			0.0708698
12.16			0.0710699
12.176			0.0712898
12.192			0.0715293
12.208			0.0717881
12.224			0.0720661
12.24			0.0723629
12.256			0.0726783
12.272			0.0730122
12.288			0.0733642
12.304			0.0737342
12.32			0.0741218
12.336			0.0745269
12.352			0.0749492
12.368			0.0753885
12.384			0.0758445
12.4			0.076317
12.416			0.0768058
12.432			0.0773107
12.448			0.0778313
12.464			0.0783675
12.48			0.078919
12.496			0.0794856
12.512			0.0800671
12.528			0.0806632
12.544			0.0812736
12.56			0.0818982
12.576			0.0825367
12.592			0.0831889
12.608			0.0838545
12.624			0.0845332
12.64			0.085225
12.656			0.0859294
12.672			0.0866464
12.688			0.0873756
12.704			0.0881168
12.72			0.0888698
12.736			0.0896343
12.752			0.0904101
12.768			0.091197
12.784			0.0919947
12.8			0.092803
12.816			0.0936216
12.832			0.0944504
12.848			0.095289
12.864			0.0961373
12.88			0.096995
12.896			0.0978619
12.912			0.0987377
12.928			0.0996222
12.944			0.100515
12.96			0.101416
12.976			0.102325
12.992			0.103242
13.008			0.104167
13.024			0.105099
13.04			0.106037
13.056			0.106983
13.072			0.107935
13.088			0.108893
13.104			0.109858
13.12			0.110828
13.136			0.111804
13.152			0.112786
13.168			0.113772
13.184			0.114764
13.2			0.11576
13.216			0.116761
13.232			0.117765
13.248			0.118774
13.264			0.119787
13.28			0.120803
13.296			0.121822
13.312			0.122844
13.328			0.123869
13.344			0.124897
13.36			0.125926
13.376			0.126958
13.392			0.127992
13.408			0.129027
13.424			0.130064
13.44			0.131102
13.456			0.132141
13.472			0.13318
13.488			0.13422
13.504			0.13526
13.52			0.1363
13.536			0.13734
13.552			0.138379
13.568			0.139417
13.584			0.140454
13.6			0.14149
13.616			0.142525
13.632			0.143558
13.648			0.144589
13.664			0.145618
13.68			0.146644
13.696			0.147667
13.712			0.148688
13.728			0.149706
13.744			0.15072
13.76			0.151731
13.776			0.152738
13.792			0.15374
13.808			0.154739
13.824			0.155732
13.84			0.156722
13.856			0.157706
13.872			0.158684
13.888			0.159658
13.904			0.160625
13.92			0.161587
13.936			0.162542
13.952			0.163491
13.968			0.164433
13.984			0.165368
14			0.166296
14.016			0.167217
14.032			0.16813
14.048			0.169035
14.064			0.169932
14.08			0.170821
14.096			0.171701
14.112			0.172573
14.128			0.173435
14.144			0.174288
14.16			0.175132
14.176			0.175965
14.192			0.176789
14.208			0.177602
14.224			0.178406
14.24			0.179198
14.256			0.179979
14.272			0.180749
14.288			0.181508
14.304			0.182255
14.32			0.182991
14.336			0.183714
14.352			0.184424
14.368			0.185122
14.384			0.185808
14.4			0.18648
14.416			0.187139
14.432			0.187784
14.448			0.188416
14.464			0.189033
14.48			0.189637
14.496			0.190225
14.512			0.1908
14.528			0.191359
14.544			0.191903
14.56			0.192431
14.576			0.192944
14.592			0.193441
14.608			0.193921
14.624			0.194386
14.64			0.194833
14.656			0.195264
14.672			0.195678
14.688			0.196074
14.704			0.196453
14.72			0.196814
14.736			0.197157
14.752			0.197482
14.768			0.197788
14.784			0.198075
14.8			0.198344
14.816			0.198593
14.832			0.198823
14.848			0.199033
14.864			0.199223
14.88			0.199393
14.896			0.199542
14.912			0.199671
14.928			0.199779
14.944			0.199866
14.96			0.199931
14.976			0.199975
14.992			0.199997
15.008			0.2
15.024			0.199999
15.04			0.199998
15.056			0.199997
15.072			0.199994
15.088			0.199991
15.104			0.199988
15.12			0.199984
15.136			0.19998
15.152			0.199975
15.168			0.199969
15.184			0.199963
15.2			0.199956
15.216			0.199949
15.232			0.199941
15.248			0.199933
15.264			0.199924
15.28			0.199915
15.296			0.199905
15.312			0.199894
15.328			0.199883
15.344			0.199872
15.36			0.19986
15.376			0.199847
15.392			0.199834
15.408			0.199821
15.424			0.199807
15.44			0.199792
15.456			0.199777
15.472			0.199761
15.488			0.199745
15.504			0.199728
15.52			0.199711
15.536			0.199693
15.552			0.199675
15.568			0.199657
15.584			0.199637
15.6			0.199618
15.616			0.199598
15.632			0.199577
15.648			0.199556
15.664			0.199534
15.68			0.199512
15.696			0.19949
15.712			0.199466
15.728			0.199443
15.744			0.199419
15.76			0.199394
15.776			0.199369
15.792			0.199344
15.808			0.199318
15.824			0.199292
15.84			0.199265
15.856			0.199237
15.872			0.19921
15.888			0.199181
15.904			0.199153
15.92			0.199124
15.936			0.199094
15.952			0.199064
15.968			0.199034
15.984			0.199003
16			0.198971
16.016			0.198939
16.032			0.198907
16.048			0.198874
16.064			0.198841
16.08			0.198808
16.096			0.198774
16.112			0.198739
16.128			0.198704
16.144			0.198669
16.16			0.198633
16.176			0.198597
16.192			0.198561
16.208			0.198524
16.224			0.198486
16.24			0.198448
16.256			0.19841
16.272			0.198372
16.288			0.198333
16.304			0.198293
16.32			0.198253
16.336			0.198213
16.352			0.198172
16.368			0.198131
16.384			0.19809
16.4			0.198048
16.416			0.198006
16.432			0.197963
16.448			0.19792
16.464			0.197877
16.48			0.197833
16.496			0.197789
16.512			0.197744
16.528			0.197699
16.544			0.197654
16.56			0.197608
16.576			0.197562
16.592			0.197516
16.608			0.197469
16.624			0.197422
16.64			0.197375
16.656			0.197327
16.672			0.197279
16.688			0.19723
16.704			0.197181
16.72			0.197132
16.736			0.197082
16.752			0.197032
16.768			0.196982
16.784			0.196931
16.8			0.19688
16.816			0.196829
16.832			0.196777
16.848			0.196725
16.864			0.196672
16.88			0.19662
16.896			0.196567
16.912			0.196513
16.928			0.19646
16.944			0.196406
16.96			0.196351
16.976			0.196297
16.992			0.196242
17.008			0.196186
17.024			0.196131
17.04			0.196075
17.056			0.196018
17.072			0.195962
17.088			0.195905
17.104			0.195848
17.12			0.19579
17.136			0.195733
17.152			0.195675
17.168			0.195616
17.184			0.195558
17.2			0.195499
17.216			0.195439
17.232			0.19538
17.248			0.19532
17.264			0.19526
17.28			0.1952
17.296			0.195139
17.312			0.195078
17.328			0.195017
17.344			0.194955
17.36			0.194893
17.376			0.194831
17.392			0.194769
17.408			0.194706
17.424			0.194644
17.44			0.194581
17.456			0.194517
17.472			0.194454
17.488			0.19439
17.504			0.194326
17.52			0.194261
17.536			0.194196
17.552			0.194132
17.568			0.194066
17.584			0.194001
17.6			0.193935
17.616			0.19387
17.632			0.193804
17.648			0.193737
17.664			0.193671
17.68			0.193604
17.696			0.193537
17.712			0.19347
17.728			0.193402
17.744			0.193334
17.76			0.193266
17.776			0.193198
17.792			0.19313
17.808			0.193061
17.824			0.192993
17.84			0.192924
17.856			0.192854
17.872			0.192785
17.888			0.192715
17.904			0.192645
17.92			0.192575
17.936			0.192505
17.952			0.192435
17.968			0.192364
17.984			0.192293
18			0.192222
18.016			0.192151
18.032			0.19208
18.048			0.192008
18.064			0.191936
18.08			0.191864
18.096			0.191792
18.112			0.19172
18.128			0.191647
18.144			0.191575
18.16			0.191502
18.176			0.191429
18.192			0.191356
18.208			0.191282
18.224			0.191209
18.24			0.191135
18.256			0.191062
18.272			0.190988
18.288			0.190913
18.304			0.190839
18.32			0.190765
18.336			0.19069
18.352			0.190615
18.368			0.190541
18.384			0.190466
18.4			0.19039
18.416			0.190315
18.432			0.19024
18.448			0.190164
18.464			0.190088
18.48			0.190013
18.496			0.189937
18.512			0.189861
18.528			0.189784
18.544			0.189708
18.56			0.189632
18.576			0.189555
18.592			0.189478
18.608			0.189402
18.624			0.189325
18.64			0.189248
18.656			0.189171
18.672			0.189093
18.688			0.189016
18.704			0.188938
18.72			0.188861
18.736			0.188783
18.752			0.188706
18.768			0.188628
18.784			0.18855
18.8			0.188472
18.816			0.188394
18.832			0.188315
18.848			0.188237
18.864			0.188159
18.88			0.18808
18.896			0.188002
18.912			0.187923
18.928			0.187845
18.944			0.187766
18.96			0.187687
18.976			0.187608
18.992			0.187529
19.008			0.18745
19.024			0.187371
19.04			0.187292
19.056			0.187213
19.072			0.187134
19.088			0.187054
19.104			0.186975
19.12			0.186895
19.136			0.186816
19.152			0.186737
19.168			0.186657
19.184			0.186577
19.2			0.186498
19.216			0.186418
19.232			0.186338
19.248			0.186259
19.264			0.186179
19.28			0.186099
19.296			0.186019
19.312			0.185939
19.328			0.18586
19.344			0.18578
19.36			0.1857
19.376			0.18562
19.392			0.18554
19.408			0.18546
19.424			0.18538
19.44			0.1853
19.456			0.18522
19.472			0.18514
19.488			0.18506
19.504			0.18498
19.52			0.1849
19.536			0.18482
19.552			0.18474
19.568			0.18466
19.584			0.18458
19.6			0.1845
19.616			0.18442
19.632			0.18434
19.648			0.18426
19.664			0.18418
19.68			0.1841
19.696			0.184021
19.712			0.183941
19.728			0.183861
19.744			0.183781
19.76			0.183701
19.776			0.183622
19.792			0.183542
19.808			0.183462
19.824			0.183383
19.84			0.183303
19.856			0.183224
19.872			0.183144
19.888			0.183065
19.904			0.182985
19.92			0.182906
19.936			0.182827
19.952			0.182748
19.968			0.182668
19.984			0.182589
20			0.18251
20.016			0.182431
20.032			0.182352
20.048			0.182274
20.064			0.182195
20.08			0.182116
20.096			0.182037
20.112			0.181959
20.128			0.18188
20.144			0.181802
20.16			0.181724
20.176			0.181645
20.192			0.181567
20.208			0.181489
20.224			0.181411
20.24			0.181333
20.256			0.181256
20.272			0.181178
20.288			0.1811
20.304			0.181023
20.32			0.180945
20.336			0.180868
20.352			0.180791
20.368			0.180714
20.384			0.180637
20.4			0.18056
20.416			0.180483
20.432			0.180407
20.448			0.18033
20.464			0.180254
20.48			0.180177
20.496			0.180101
20.512			0.180025
20.528			0.179949
20.544			0.179874
20.56			0.179798
20.576			0.179723
20.592			0.179647
20.608			0.179572
20.624			0.179497
20.64			0.179422
20.656			0.179347
20.672			0.179272
20.688			0.179198
20.704			0.179124
20.72			0.179049
20.736			0.178975
20.752			0.178902
20.768			0.178828
20.784			0.178754
20.8			0.178681
20.816			0.178608
20.832			0.178535
20.848			0.178462
20.864			0.178389
20.88			0.178316
20.896			0.178244
20.912			0.178172
20.928			0.1781
20.944			0.178028
20.96			0.177956
20.976			0.177885
20.992			0.177813
21.008			0.177742
21.024			0.177671
21.04			0.177601
21.056			0.17753
21.072			0.17746
21.088			0.17739
21.104			0.17732
21.12			0.17725
21.136			0.17718
21.152			0.177111
21.168			0.177042
21.184			0.176973
21.2			0.176904
21.216			0.176836
21.232			0.176768
21.248			0.1767
21.264			0.176632
21.28			0.176564
21.296			0.176497
21.312			0.17643
21.328			0.176363
21.344			0.176296
21.36			0.17623
21.376			0.176163
21.392			0.176097
21.408			0.176032
21.424			0.175966
21.44			0.175901
21.456			0.175836
21.472			0.175771
21.488			0.175707
21.504			0.175642
21.52			0.175578
21.536			0.175515
21.552			0.175451
21.568			0.175388
21.584			0.175325
21.6			0.175262
21.616			0.1752
21.632			0.175138
21.648			0.175076
21.664			0.175014
21.68			0.174953
21.696			0.174892
21.712			0.174831
21.728			0.17477
21.744			0.17471
21.76			0.17465
21.776			0.17459
21.792			0.174531
21.808			0.174472
21.824			0.174413
21.84			0.174355
21.856			0.174296
21.872			0.174238
21.888			0.174181
21.904			0.174123
21.92			0.174066
21.936			0.17401
21.952			0.173953
21.968			0.173897
21.984			0.173841
22			0.173786
22.016			0.173731
22.032			0.173676
22.048			0.173622
22.064			0.173567
22.08			0.173513
22.096			0.17346
22.112			0.173407
22.128			0.173354
22.144			0.173301
22.16			0.173249
22.176			0.173197
22.192			0.173146
22.208			0.173094
22.224			0.173044
22.24			0.172993
22.256			0.172943
22.272			0.172893
22.288			0.172844
22.304			0.172795
22.32			0.172746
22.336			0.172697
22.352			0.172649
22.368			0.172602
22.384			0.172554
22.4			0.172507
22.416			0.172461
22.432			0.172415
22.448			0.172369
22.464			0.172323
22.48			0.172278
22.496			0.172233
22.512			0.172189
22.528			0.172145
22.544			0.172101
22.56			0.172058
22.576			0.172015
22.592			0.171973
22.608			0.171931
22.624			0.171889
22.64			0.171848
22.656			0.171807
22.672			0.171767
22.688			0.171727
22.704			0.171687
22.72			0.171648
22.736			0.171609
22.752			0.171571
22.768			0.171533
22.784			0.171495
22.8			0.171458
22.816			0.171421
22.832			0.171385
22.848			0.171349
22.864			0.171313
22.88			0.171278
22.896			0.171243
22.912			0.171209
22.928			0.171175
22.944			0.171142
22.96			0.171109
22.976			0.171077
22.992			0.171045
23.008			0.171013
23.024			0.170982
23.04			0.170951
23.056			0.170921
23.072			0.170891
23.088			0.170862
23.104			0.170833
23.12			0.170804
23.136			0.170776
23.152			0.170749
23.168			0.170722
23.184			0.170695
23.2			0.170669
23.216			0.170643
23.232			0.170618
23.248			0.170593
23.264			0.170569
23.28			0.170545
23.296			0.170522
23.312			0.170499
23.328			0.170477
23.344			0.170455
23.36			0.170434
23.376			0.170413
23.392			0.170392
23.408			0.170372
23.424			0.170353
23.44			0.170334
23.456			0.170316
23.472			0.170298
23.488			0.17028
23.504			0.170263
23.52			0.170247
23.536			0.170231
23.552			0.170216
23.568			0.170201
23.584			0.170186
23.6			0.170173
23.616			0.170159
